doc_id,text,incident_type,affected_raw,affected_individuals,credit_monitoring,retraining,technical_safeguards,media_notice
claim_2056,"The covered entity (CE), iRise Florida Spine and Joint Institute, LLC, reported that an employee was the victim of an email phishing attack that affected the protected health information (PHI) of 61,595 individuals. The PHI involved included names, addresses, dates of birth, Social Security numbers, drivers� license or state identification numbers, financial and health insurance information, diagnoses, and other treatment information. The CE notified HHS, affected individuals, the media, and posted substitute notice its website. In its mitigation efforts, the CE provided complimentary credit monitoring services and implemented additional administrative and technical safeguards. Employees were retrained on email security. OCR provided the CE with technical assistance regarding the HIPAA Breach Notification Rule.",Phishing,"61,595 individuals",61595,1,1,1,1
claim_2057,"The covered entity (CE), Independence Blue Cross, reported that it experienced a cybersecurity incident that affected the protected health information (PHI) of approximately 591 individuals. The PHI involved included names, other identifiers, and claims and treatment information. The CE notified HHS affected individuals, and the media. In response to the breach, the CE offered complimentary credit monitoring services and implemented additional administrative and technical safeguards.",Cybersecurity incident,591 individuals,591,1,0,1,1
claim_2058,"The covered entity (CE), County of Kings, State of California, reported that a misconfiguration on its public web server resulted in the protected health information (PHI) of 16,590 individuals appearing on the Internet. The PHI involved included names, dates of birth, addresses, and COVID-19 information. The CE notified HHS, affected individuals, the media, and provided substitute notice. In response to the breach, the CE implemented additional administrative and technical safeguards and retrained its workforce members to better protect its PHI.",Other,"16,590 individuals",16590,0,1,1,1
claim_2059,"The covered entity (CE), Walgreen, reported that a staff member impermissibly removed a paper file that contained the protected health information (PHI) of 1,471 individuals from the pharmacy premises. The PHI involved included names, addresses, dates of birth, diagnoses, and medications. The CE notified HHS, affected individuals, the media, and provided substitute notice. In response to the breach, the CE sanctioned the responsible employee and strengthened its administrative safeguards.",Other,"1,471 individuals",1471,0,0,0,1
claim_2060,"The covered entity (CE), University of Arkansas for Medical Sciences, reported that an employee emailed the protected health information (PHI) of 518 individuals to a personal email account. The PHI involved included names, dates of birth, medications, and health insurance information. The CE notified HHS, affected individuals, the media, local and federal law enforcement, and provided substitute notice on its website. OCR provided technical assistance to the CE.",Mailing / transport,518 individuals,518,0,0,0,1
claim_2061,"The covered entity (CE), Allegheny Health Network Home Infusion, reported that its business associate (BA) experienced a ransomware attack affecting the protected health information (PHI) of 15,342 individuals. The PHI involved included names, dates of birth, Social Security numbers, addresses, diagnoses, lab results, medications prescribed, claims information, and other treatment information. The CE notified HHS, affected individuals, the media, and provided substitute notice. In response to the breach, the CE provided complimentary credit monitoring services and its BA implemented additional administrative and technical safeguards to better protect PHI.",Ransomware,"15,342 individuals",15342,1,0,1,1
claim_2062,"The covered entity (CE), Advocates, reported that it experienced a ransomware incident that affected the protected health information (PHI) of 70,031 individuals. The PHI involved included names, Social Security and drivers� license numbers, dates of birth, addresses, diagnoses, medications, and other treatment and claims information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. In response to the breach, the CE offered free credit monitoring services and implemented additional administrative, technical, and security safeguards. Staff were also retrained in their requirements to protect and secure PHI.",Ransomware,"70,031 individuals",70031,1,1,1,1
claim_2063,"The business associate (BA), DataHEALTH, reported that it was the subject of a ransomware attack that affected the protected health information (PHI) of 3.649 individuals. The PHI involved included names, addresses, dates of birth, Social Security numbers, medications, diagnoses, and other treatment information. The BA notified HHS, affected individuals, and the media, In response to the breach, the CE provided complimentary credit monitoring services and implemented additional administrative, technical, and security safeguards to better protect its PHI.",Ransomware,649 individuals,649,1,0,1,1
claim_2064,"The covered entity (CE), Abington Memorial Hospital dba Jefferson Abington Hospital, reported that it experienced a cyber-attack that compromised the protected health information (PHI) of 3,475 individuals. The PHI involved included names, member identification and claims information, birthdates, health insurance information, and other treatment information. The CE notified HHS, affected individuals, the media, and provided substitute notice. In its mitigation efforts, the CE implemented additional administrative, technical, and security safeguards to better protect its PHI. In addition, the CE retrained its workforce members.",Cyberattack,"3,475 individuals",3475,0,1,1,1
claim_2065,"The covered entity (CE), Thomas Jefferson University Hospital, reported that it experienced a cyber-attack that compromised the protected health information (PHI) of 5,239 individuals. Specifically, the hacker was able to gain access to the online portal and impersonate several employees by calling the solutions center and requesting a password reset. The employees at the solutions center did not follow established guidelines for password reset requests and successfully changed the passwords for the hacker. The PHI involved included names, member identification numbers, claims and health insurance information, and other treatment information. The CE notified HHS, affected individuals, and the media. In response to the breach, the CE sanctioned the responsible employees, implemented additional technical safeguards, updated its policies and procedures, and retrained its staff.",Cyberattack,"5,239 individuals",5239,0,1,1,1
claim_2066,"The business associate (BA), Medical Review Institute of America, reported that it was the victim of a cyber-attack affecting the protected health information (PHI) of 2,406 individuals. The PHI involved included names, addresses, dates of birth, Social Security numbers, claims information, diagnoses, lab results, medications, and other treatment information. The BA notified HHS and affected individuals. In response to the breach, the BA implemented additional administrative and technical safeguards and provided complimentary credit monitoring services to affected individuals. OCR provided the BA with technical assistance regarding its HIPAA Security Rule obligations.",Cyberattack,"2,406 individuals",2406,1,0,1,0
claim_2067,"The business associate (BA), Caring Communities, reported that its third-party cloud storage vendor was the victim of a ransomware attack that compromised the protected health information (PHI) of 1,659 individuals. The PHI involved included names, addresses, Social Security numbers, diagnoses, and other treatment information. The BA notified HHS, affected individuals, the media, and provided substitute notice. In its mitigation efforts, the BA provided complimentary credit monitoring services to affected individuals and terminated its business relationship with the third-party cloud storage vendor.",Ransomware,"1,659 individuals",1659,1,0,0,1
claim_2068,"The covered entity (CE), the Colorado Department of Human Services, reported that its business associate experienced a cyber-attack that compromised the protected health information (PHI) of 6,132 individuals. The PHI involved included names, addresses, telephone numbers, email addresses, dates of birth, and health insurance information. The CE notified HHS, affected individuals, the media, and provided substitute notice. OCR provided technical assistance to the CE regarding its obligations under the HIPAA Breach Notification Rule.",Cyberattack,"6,132 individuals",6132,0,0,0,1
claim_2069,"The covered entity (CE), Golden State Dermatology, reported that its business associate (BA) inadvertently sent emails that contained the electronic protected health information (ePHI) of 1,010 individuals to the wrong recipients. The ePHI involved included names and addresses. The CE notified HHS, affected individuals, and the media. In its mitigation efforts, the BA strengthened its administrative and technical safeguards to better protect sensitive data. OCR provided technical assistance to the CE.",Wrong recipient,"1,010 individuals",1010,0,0,1,1
claim_2070,"The business associate (BA), Practolytics, reported that electronic protected health information (ePHI) was inadvertently posted to the Internet. This breach affected 1,125 individuals. The ePHI involved included names, addresses, dates of birth, Social Security numbers, and treatment information. The BA notified HHS, affected individuals, and the media. In response to the breach, the BA implemented additional administrative and technical safeguards to better protect ePHI. OCR provided technical assistance to Practolytics regarding the HIPAA Breach Notification Rule.",Other,"1,125 individuals",1125,0,0,1,1
claim_2071,"The covered entity (CE), Walworth County, Wisconsin, reported that several employees were the victims of an email phishing attack that compromised the protected health information (PHI) of 1,212 individuals. The PHI involved included names, dates of birth, addresses and diagnoses. The CE notified HHS and the affected individuals. In its mitigation efforts, the CE implemented additional administrative, technical, and security safeguards to better protect its PHI. Staff were retrained on email security. OCR provided technical assistance to the CE regarding the HIPAA Rules.",Phishing,"1,212 individuals",1212,0,1,1,0
claim_2072,"The covered entity (CE), Raveco Medical, reported that it was the subject of a ransomware attack that affected the protected health information (PHI) of 4,897 individuals. The PHI involved included names, addresses, dates of birth, claims information, diagnoses, lab results, medications, and other treatment information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. In response to the breach, the CE provided complimentary credit monitoring services and implemented additional administrative, technical, and security safeguards. Staff were retrained.",Ransomware,"4,897 individuals",4897,1,1,1,1
claim_2073,"The covered entity (CE), Volunteers of America Southwest California, reported that an employee was the victim of an email phishing scheme that affected the protected health information (PHI) of 1,300 individuals. The PHI involved included names and vaccination records. The CE notified HHS, affected individuals, the media, and provided substitute notice. In its mitigation efforts, the CE implemented additional administrative, technical, and security safeguards to better protect its PHI.",Phishing,"1,300 individuals",1300,0,0,1,1
claim_2074,"Fiondella, Milone & LaSaracina, LLP, a business associate (BA), reported that it was the subject of a cyber-attack that affected the protected health information (PHI) of 6,215 individuals. The PHI involved included names, Social Security numbers, claims and financial information, and other treatment information. The BA notified HHS, affected individuals, the media, and provided substitute notice. In response to the breach, the BA provided complimentary credit monitoring services and implemented additional administrative, technical, and security safeguards to better protect PHI.",Cyberattack,"6,215 individuals",6215,1,0,1,1
claim_2075,"The covered entity (CE), Albany Family Dentistry, reported that it was the victim of a cyber-attack affecting the protected health information (PHI) of 1,117 individuals. The PHI involved included names, addresses, drivers� license numbers, dates of birth, Social Security numbers, claims information, and other treatment information. The CE notified HHS, affected individuals, the media, and provided substitute notice. In response to the breach, the CE implemented additional administrative and technical safeguards and provided complimentary credit monitoring services to affected individuals.",Cyberattack,"1,117 individuals",1117,1,0,1,1
claim_2076,"South City Hospital, the covered entity (CE), reported that a server containing the protected health information (PHI) of 21,601 individuals was stolen from its office. The PHI involved included names, addresses, dates of birth, Social Security numbers, and other treatment information. The CE notified HHS, affected individuals, the media, and local law enforcement. In response to the breach, the CE implemented additional physical security measures to better safeguard its equipment. OCR provided the CE with technical assistance regarding the HIPAA Security Rule.",Other,"21,601 individuals",21601,0,0,0,1
claim_2077,"Vantage Holding Company, the covered entity (CE), reported that it experienced a cyber-attack that compromised the protected health information (PHI) of 1,762 individuals. The PHI involved included names, addresses, birthdates, diagnoses, lab results, and medications. The CE notified HHS, affected individuals, and the media. In its mitigation efforts, the CE implemented additional administrative and technical safeguards to better protect PHI. Staff was retrained.",Cyberattack,"1,762 individuals",1762,0,1,1,1
claim_2078,"The business associate (BA), Digital Insurance dba OneDigital, reported that it experienced a ransomware incident that affected the protected health information (PHI) of 2,051 individuals. The PHI involved included names, addresses, dates of birth, Social Security numbers, and treatment and health insurance information. The BA notified HHS, affected individuals, the media, and posted substitute notice on its website. In response to the breach, the BA offered free credit monitoring to affected individuals and implemented additional administrative, technical, and security safeguards.",Ransomware,"2,051 individuals",2051,1,0,1,1
claim_2079,"The covered entity (CE), Oscar Insurance Company of Florida, reported that an employee of its subcontractor mailed documents that contained the protected health information (PHI) of 6,290 individuals to the wrong recipients. The PHI involved included names, diagnoses, and claims information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. The CE terminated its business relationship with the subcontractor in question.",Wrong recipient,"6,290 individuals",6290,0,0,0,1
claim_2080,"The covered entity (CE), Oscar Insurance Corporation of Ohio, reported that an employee of its vendor mailed the protected health information (PHI) of 505 individuals to the wrong recipients. The PHI involved included names, claims information, and diagnoses. The CE notified HHS, the affected individuals, the media, and provided substitute notice. In response to the breach, the CE and BA implemented additional administrative and technical safeguards to better protect PHI.",Wrong recipient,505 individuals,505,0,0,1,1
claim_2081,"The covered entity (CE), Wayne County Board of Developmental Disabilities, reported that it was the subject of a ransomware attack that affected the protected health information (PHI) of 536 individuals. The PHI involved included names, Social Security numbers, addresses, dates of birth, diagnoses, medications, and health insurance and other treatment information. The CE notified HHS, affected individuals, the media, and provided substitute notice. In response to the breach, the CE provided complimentary credit monitoring services and implemented additional administrative, technical, and security safeguards to better protect its PHI.",Ransomware,536 individuals,536,1,0,1,1
claim_2082,"The covered entity (CE), Oscar Buckeye State Insurance Corporation, reported that an employee of its vendor mailed the protected health information (PHI) of 1,296 individuals to the wrong recipients. The PHI involved included names, claims information, and diagnoses. The CE notified HHS, the affected individuals, the media, and provided substitute notice. In response to the breach, the CE and BA implemented additional administrative and technical safeguards to better protect PHI.",Wrong recipient,"1,296 individuals",1296,0,0,1,1
claim_2083,"The covered entity (CE), Millennium Eye Care, reported that it experienced a ransomware attack that compromised the protected health information of 6,050 individuals. During the course of the investigation, the CE was sold and OCR subsequently did not have authority to continue to investigate; the cases was therefore closed.",Ransomware,"6,050 individuals",6050,0,0,0,0
claim_2084,"The covered entity (CE), Hospital Authority of Valdosta and Lowndes County Georgia, reported that an employee impermissibly accessed and downloaded the protected health information (PHI) of 41,692 individuals to a USB drive. The PHI involved included names, dates of birth, medical records numbers, and other treatment information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. In its mitigation efforts, the CE provided complimentary credit monitoring services and implemented additional administrative, technical, security, and physical safeguards. All staff were retrained on the HIPAA Rules.",Other,"41,692 individuals",41692,1,1,0,1
claim_2085,"The covered entity (CE), Deerbrook Cath Lab, reported that its business associate experienced a cybersecurity attack that compromised the protected health information (PHI) of 2,364 individuals. The PHI involved included names, dates of birth, and diagnoses. The CE notified HHS, affected individuals, the media, and provided substitute notice. OCR has initiated a compliance review of the business associate regarding this breach.",Other,"2,364 individuals",2364,0,0,0,1
claim_2086,"The covered entity (CE), Lakeshore Bone & Joint Institute, reported that an employee was the subject of an email phishing scheme that compromised the protected health information (PHI) for 23,627 individuals. The impacted PHI included names, dates of birth, drivers� license details, and diagnoses. The CE notified HHS and the affected individuals, and published media notice. In response to the breach, the CE implemented additional administrative and technical safeguards. OCR provided technical assistance.",Phishing,"23,627 individuals",23627,0,0,1,1
claim_2087,"The covered entity (CE), Heart �n Home Hospice, reported that several employees were the victims of an email phishing scheme that affected the protected health information (PHI) of 4,769 individuals. The PHI involved included names, addresses, dates of birth, Social Security numbers, and treatment information. The CE notified HHS, affected individuals, and the media. In its mitigation efforts, the CE implemented additional administrative and technical safeguards to better protect its PHI.",Phishing,"4,769 individuals",4769,0,0,1,1
claim_2088,"The business associate (BA), Medical Review Institute of America, reported that it was the victim of a cyber-attack affecting the protected health information (PHI) of 172,420 individuals. The PHI involved included names, addresses, dates of birth, Social Security numbers, claims information, diagnoses, lab results, medications, and other treatment information. The BA notified HHS, affected individuals, the media, and provided substitute notice. In response to the breach, the BA implemented additional administrative and technical safeguards and provided complimentary credit monitoring services to affected individuals. OCR provided the BA with technical assistance regarding its HIPAA Security Rule obligations.",Cyberattack,"172,420 individuals",172420,1,0,1,1
claim_2089,"The business associate (BA), DataXport, reported that it experienced a ransomware attack affecting the protected health information (PHI) of 8,181 individuals. The PHI involved included names, dates of birth, medical conditions, and health insurance information. The BA notified HHS, affected individuals, the media, and provided substitute notice. In response to the breach, the BA implemented additional administrative and technical safeguards. OCR provided the BA with technical assistance regarding the HIPAA Rules.",Ransomware,"8,181 individuals",8181,0,0,1,1
claim_2090,"The covered entity (CE), Suncoast Skin Solutions, reported that it experienced a ransomware attack that compromised the protected health information (PHI) of 77,190 individuals. The PHI involved included names, diagnoses, Social Security numbers, lab results, and medications prescribed. The CE notified HHS, affected individuals, the media, and provided substitute notice. In its mitigation efforts, the CE implemented additional administrative, technical, and security safeguards to better protect its PHI. OCR provided the CE with technical assistance regarding the HIPAA Breach Notification Rule.",Ransomware,"77,190 individuals",77190,0,0,1,1
claim_2091,"The business associate (BA), TTEC Healthcare Solutions, reported that it was the victim of a ransomware attack affecting the protected health information (PHI) of 86,305 individuals. The PHI involved included names, Social Security numbers, drivers� license numbers, dates of birth, and addresses. The BA notified HHS, affected individuals, the media, and provided substitute notice. In response to the breach, the BA implemented additional administrative, technical, and security safeguards to better protect its PHI. OCR provided technical assistance to the BA regarding the HIPAA Security Rule.",Ransomware,"86,305 individuals",86305,0,0,1,1
claim_2092,"The business associate (BA), Advent Health Partners, Inc., reported that several employees were the targets of an email phishing attack that compromised the protected health information (PHI) of 37,183 individuals. The PHI involved included names, Social Security numbers, dates of birth, and treatment information. The BA provided breach notification to the affected individuals, the media, the HHS Secretary, and affected covered entities. In response to the breach, the BA implemented additional administrative, technical, and security safeguards, and retrained workforce members to better protect PHI.",Phishing,"37,183 individuals",37183,0,1,1,1
claim_2093,"The covered entity (CE), NYU Langone Hospitals, reported that an affiliated practice mailed the protected health information (PHI) of 1,141 individuals to the wrong recipients. The PHI contained in the letters was limited to the name of the intended recipient. The CE notified HHS, affected individuals, the media, and provided substitute notice on its website. As a result of the incident, the affiliated practice strengthened its administrative safeguards to better protect PHI.",Wrong recipient,"1,141 individuals",1141,0,0,0,1
claim_2094,"The covered entity (CE), Houston Area Community Services dba Avenue 360 Health and Wellness, reported that multiple employees were the victims of an email phishing attack affecting the protected health information (PHI) of 12,186 individuals. The PHI involved included names, dates of birth, health insurance and medications information, diagnoses, financial information, Social Security numbers, and other treatment information. The CE notified HHS, affected individuals, the media, and provided substitute notice. In response to the breach, the CE provided complimentary credit monitoring services and implemented additional administrative and technical safeguards and provided training on phishing and security awareness.",Phishing,"12,186 individuals",12186,1,1,1,1
claim_2095,"The covered entity (CE), Vanderbilt University Medical Center, reported that an employee of its business associate (BA) was the victim of an email phishing scheme that affected the electronic protected health information (ePHI) of 556 individuals. The ePHI involved included names, dates of birth, Social Security numbers, and treatment information. The BA notified HHS, affected individuals, and the media. The CE posted substitute notice on its website. The BA also provided complimentary credit monitoring and identity theft monitoring services and a phone number was provided for questions and concerns. In its mitigation efforts, the BA implemented additional technical safeguards to better protect sensitive data.",Phishing,556 individuals,556,1,0,1,1
claim_2096,"Ravkoo reported that its prescription portal was the target of a cybersecurity attack potentially exposing the protected health information (PHI) of 105,000 individuals. The PHI involved included names, telephone numbers, and prescription medication information. At the time of the incident, Ravkoo met the definition of a covered entity under HIPAA; however, during OCR�s investigation, Ravkoo permanently closed all of its locations, and ceased operations. Therefore the investigation was terminated and the case closed.",Other,"105,000 individuals",105000,0,0,0,0
claim_2097,"The covered entity (CE), Brockton Hospital dba Signature Healthcare � Brockton Hospital, reported that several employees were the victims of an email phishing scheme that affected the protected health information (PHI) of 73,022 individuals. The PHI involved included names, dates of birth, diagnoses, medications prescribed, lab results, and claims information. The CE notified HHS, affected individuals, the media, and provided substitute notice. In response to the breach, the CE strengthened its administrative and technical safeguards and retrained its staff on email security.",Phishing,"73,022 individuals",73022,0,1,1,1
claim_2098,"Peachtree Orthopaedic Clinic, the covered entity, reported that its business associate (BA), experienced a ransomware attack that affected the electronic protected health information (ePHI) of 53,686 individuals. The ePHI involved included names, dates of service, and other treatment information. This breach has been consolidated into an existing compliance review of the BA.",Ransomware,"53,686 individuals",53686,0,0,0,0
claim_2099,"Sherrill House, the covered entity (CE), reported that multiple employees were the subjects of an email phishing scheme that affected the protected health information (PHI) of 5,006 individuals. The PHI involved included names, gender, addresses, phone numbers, dates of birth, drivers� license and state identification numbers, Social Security numbers, financial and claims information, diagnoses, lab results, medications, and other treatment information. The CE notified HHS, affected individuals, and the media. In response to the breach, the CE implemented additional administrative, technical, and security safeguards.",Phishing,"5,006 individuals",5006,0,0,1,1
claim_2100,"The covered entity (CE), North Broward Hospital District dba Broward Health, reported that it experienced a cyber-attack that compromised the protected health information (PHI) of 1,351,432 individuals. The PHI involved included names, addresses, telephone numbers, financial information, Social Security and drivers� license numbers, health insurance information, diagnoses, medical record numbers, and email addresses. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. In response to the breach, the CE reset all passwords, implemented additional technical safeguards, and offered complimentary credit monitoring services to affected individuals.",Cyberattack,"1,351,432 individuals",1351432,1,0,1,1
claim_2101,"The covered entity (CE), Dr. Kochurani Puthumana, reported that its business associate (BA) was the victim of a ransomware attack that compromised the protected health information (PHI) of 3,805 individuals. The PHI involved included names, addresses, clinical information, diagnoses, and Social Security numbers. The CE notified HHS, affected individuals, the media, and provided substitute notice on its website. In response to the breach, the CE terminated its business relationship with the BA and retained another electronic medical records service provider.",Ransomware,"3,805 individuals",3805,0,0,0,1
claim_2102,"The covered entity (CE), A New Leaf, Inc., reported that it experienced a ransomware attack that compromised the protected health information (PHI) of approximately 10,438 individuals. The PHI involved included names, addresses, Social Security numbers, diagnoses, medications prescribed, and other treatment information. The CE notified HHS, affected individuals, the media, and provided substitute notice. Following OCR�s investigation, the CE retrained its workforce members and implemented additional technical safeguards to better protect its PHI.",Ransomware,"10,438 individuals",10438,0,1,1,1
claim_2103,"The business associate (BA), Ciox Health, reported that an employee was the victim of an email phishing scheme that compromised the protected health information (PHI) of 43,033 individuals. The PHI involved included names, dates of birth, Social Security numbers, drivers� license numbers, health insurance information, and other treatment information. The BA notified HHS, affected individuals, the media, and provided substitute notice on its website. In its mitigation efforts, the CE implemented additional administrative and technical safeguards to better protect its PHI. In addition, the CE retrained its workforce members on the proper methods of identifying fraudulent email communications.",Phishing,"43,033 individuals",43033,0,1,1,1
claim_2104,"The covered entity (CE), Granite Falls Family Medical Care Center, reported that its business associate (BA) was the victim of a ransomware attack that affected the protected health information (PHI) of 5,404 individuals. The PHI involved included names, dates of birth, addresses, Social Security numbers, diagnoses, lab results, medications prescribed, and other treatment information. The CE notified HHS, affected individuals, the media, and provided substitute notice. In its mitigation efforts, the CE provided complimentary credit monitoring services to those affected. OCR provided the CE with technical assistance pertaining to the HIPAA Privacy Rule.",Ransomware,"5,404 individuals",5404,1,0,0,1
claim_2105,"The covered entity (CE), Anthem, reported that its business associate (BA) experienced a ransomware attack that affected the protected health information (PHI) of approximately 7,250 individuals. The PHI involved included names, addresses, dates of birth, drivers� license numbers, Social Security numbers, lab results and medications prescribed. The CE notified HHS, affected individuals, and the media. In its mitigation efforts, the CE implemented additional administrative, technical, and security safeguards to better protect its PHI.",Ransomware,"7,250 individuals",7250,0,0,1,1
claim_2106,"The covered entity (CE), Barlow Respiratory Hospital, reported that it was the victim of a ransomware attack affecting the protected health information (PHI) of 10,761 individuals. The PHI involved included names, addresses, dates of birth, drivers� license numbers, Social Security numbers, medical record numbers, diagnoses, financial information, and other health insurance and treatment information. The CE notified HHS, affected individuals, the media and provided substitute notice. In response to the breach, the CE provided affected individuals with complimentary credit monitoring services and implemented additional technical safeguards. During the investigation, OCR provided the CEs with technical assistance regarding the HIPAA Rules.",Ransomware,"10,761 individuals",10761,1,0,1,1
claim_2107,"The covered entity (CE), Loyola University Medical Center, reported that an employee was the subject of an email phishing scheme that compromised the protected health information (PHI) of 16,934 individuals. The PHI involved included names, addresses, drivers� license numbers, dates of birth, diagnoses, lab results, medications, and other treatment information. The CE notified HHS, the affected individuals, the media, and provided substitute notice. In response to the breach, the CE provided complimentary credit monitoring services and implemented additional administrative, technical, and security safeguards. Staff were retrained on email security precautions.",Phishing,"16,934 individuals",16934,1,1,1,1
claim_2108,"The covered entity (CE), Sage Medical Professionals, reported that its business associate experienced a cybersecurity attack that affected the protected health information (PHI) of approximately 2,138 individuals. The PHI involved included names and dates birth. The CE notified HHS, affected individuals, and the media.",Other,"2,138 individuals",2138,0,0,0,1
claim_2109,"The business associate (BA), HOYA Optical Labs of America, reported that it experienced a ransomware attack affecting the protected health information (PHI) of 14,099 individuals. The PHI involved included names, dates of birth, addresses, Social Security numbers, financial information, and prescription information. The BA notified HHS, affected individuals, and the media. In response to the breach, the BA strengthened its administrative and technical safeguards and provided complimentary credit monitoring services to affected individuals.",Ransomware,"14,099 individuals",14099,1,0,1,1
claim_2110,"The covered entity (CE), Douglas C. Morrow ODPC, reported that it was a victim of a ransomware attack that affected the protected health information (PHI) of 5,259 individuals. The PHI involved included names, addresses, dates of birth, drivers� license and Social Security numbers, financial information, diagnoses/conditions, medications and other treatment information. The CE notified HHS, the affected individuals, the media, and provided substitute notice. In response to the breach, the CE implemented additional technical and security safeguards.",Ransomware,"5,259 individuals",5259,0,0,1,1
claim_2111,"The covered entity (CE), Pithadia Medical Professional Services, Inc., reported that it experienced a ransomware attack that affected the protected health information (PHI) of 1,624 individuals. The PHI involved included names, dates of birth, Social Security and drivers� license numbers, diagnoses, medications, and other treatment and health insurance information. The CE notified HHS, the affected individuals, the media, and provided substitute notice. In response to the breach, the CE provided complimentary credit monitoring services and implemented additional administrative, technical, and security safeguards Staff were retrained.",Ransomware,"1,624 individuals",1624,1,1,1,1
claim_2112,"The covered entity (CE), Advocate Aurora Health, reported that a document containing the protected health information (PHI) of 1,729 individuals was lost in the mail. The PHI involved included names, diagnoses, and other treatment information. The CE notified HHS, affected individuals, and the media. In its mitigation efforts, the CE provided complimentary credit monitoring services and sanctioned the employee responsible. Technical safeguards were also implemented to protect and secure sensitive data.",Other,"1,729 individuals",1729,1,0,1,1
claim_2113,"The covered entity (CE), Florida Digestive Health Specialists, LLP, reported that multiple employees were the victims of an email phishing attack affecting the protected health information (PHI) of 212,509 individuals. The PHI involved included names, addresses, dates of birth, Social Security numbers, financial and health insurance information, diagnoses, and other treatment information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. In response to the breach, the CE implemented additional technical safeguards and retrained its employees on email security.",Phishing,"212,509 individuals",212509,0,1,1,1
claim_2114,"The covered entity (CE), Walgreen, reported that a box of prescription records containing the protected health information (PHI) of 1,352 individuals was damaged and potentially exposed the PHI. The PHI involved included names, addresses, dates of birth, diagnoses, medications, and other treatment information. The CE notified HHS, the affected individuals, the media, and provided substitute notice. In response to the breach, the CE implemented additional administrative safeguards to better protect its PHI.",Other,"1,352 individuals",1352,0,0,0,1
claim_2115,"The covered entity (CE), Fertility Centers of Illinois, reported that it experienced a ransomware attack affecting the protected health information (PHI) of 79,943 individuals. The PHI involved included names, addresses, dates of birth, drivers� license and social security numbers, claims and financial information, diagnoses/conditions, lab results, medication information, and other treatment information. The CE notified HHS, the affected individuals, and the media. In response to the breach, the CE provided complimentary credit monitoring services and implemented additional administrative, technical, and security safeguards. OCR provided technical assistance to the CE.",Ransomware,"79,943 individuals",79943,1,0,1,1
claim_2116,"The covered entity (CE), MedQuest Pharmacy, Inc., reported that it was the victim of a ransomware attack affecting the protected health information (PHI) of 39,447 individuals. The PHI involved included names, addresses, dates of birth, drivers� license numbers, Social Security numbers, diagnoses, health insurance and claims information, financial information, and other treatment information. The CE notified HHS, affected individuals, the media, and provided substitute notice. In its mitigation efforts, the CE provided complimentary credit monitoring services and implemented additional administrative, technical, and security safeguards. All staff were retrained. OCR provided technical assistance to the CE.",Ransomware,"39,447 individuals",39447,1,1,1,1
claim_2117,"C.E. Niehoff & Company, the covered entity (CE), reported that it experienced a cyberattack that compromised the protected health information (PHI) of 1,509 individuals. The PHI involved included names, addresses, dates of birth, Social Security numbers, diagnoses, and medications. The CE notified HHS, affected individuals, the media, and provided substitute notice. In its mitigation efforts, the CE provided complimentary credit monitoring services and strengthened its administrative and technical safeguards to further safeguard PHI.",Cyberattack,"1,509 individuals",1509,1,0,1,1
claim_2118,"The covered entity (CE), Duneland School Corporation, reported that it experienced a cyber-attack affecting the protected health information (PHI) of 7,000 individuals. The PHI involved included names, addresses, dates of birth, Social Security numbers, and employee benefits information. The CE notified HHS, affected individuals, the media, and provided substitute notice. In response to the breach, the CE provided complimentary credit monitoring services and implemented additional administrative, technical, and security safeguards. Staff were retrained.",Cyberattack,"7,000 individuals",7000,1,1,1,1
claim_2119,"James Kagan, MD, reported that an employee was subject to a phishing attack resulting in unauthorized access to an email account containing patient information. Upon investigation, OCR determined that James Kagan, MD is not a covered entity or business associate subject to the HIPAA Privacy, Security, and Breach Notification Rules.",Phishing,NA,NA,0,0,0,0
claim_2120,"The covered entity (CE), Welfare, Pension and Annuity Funds of Local No. ONE, I.A.T.S.E., reported that an employee was the victim of an email phishing attack affecting the protected health information (PHI) of 20,549 individuals. The PHI involved included names, dates of birth, Social Security numbers, government identification numbers, financial information, diagnoses, and other treatment information. The CE notified HHS, affected individuals, and the media. In response to the breach, the CE implemented additional administrative and technical safeguards and retrained its employees on cybersecurity awareness practices.",Phishing,"20,549 individuals",20549,0,1,1,1
claim_2121,"The covered entity (CE), Rhode Island Public Transit Authority, reported that it experienced a ransomware incident that affected the protected health information (PHI) of 5,015 individuals. The PHI involved included names, Social Security numbers, addresses, dates of birth, and health insurance and claims information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. In response to the breach, the CE implemented additional administrative, technical, and security safeguards. Staff were also retrained in its requirements to protect and secure PHI.",Ransomware,"5,015 individuals",5015,0,1,1,1
