doc_id,text,affected_individuals,high_impact,predicted_class,predicted_prob,word_count,cyber_terms,breach_terms,healthcare_terms,phi_terms,email_terms,safeguard_terms
claim_2414,"The business associate (BA), CSI Financial Services, dba ClearBalance, reported that employees were the victims of an email phishing scheme that affected the electronic protected health information (ePHI) of 3,191 individuals. The ePHI involved included names, addresses, drivers� license numbers, Social Security numbers, diagnoses, and financial information. The BA notified HHS, affected individuals, the media, and provided substitute notice. In response to the breach, the BA implemented email security controls and revised its policies and procedures to better protect its ePHI. During the investigation, OCR provided the BA with technical assistance regarding its security management process.",3191,0,1,0.5140655812392968,97,1,3,1,5,3,0
claim_2415,"The covered entity (CE), Saint Peter�s University Hospital, reported that its business associate (BA) experienced a ransomware attack that affected the electronic protected health information (ePHI) of 585 individuals. The ePHI involved included names, Social Security numbers, addresses, dates of birth, medical diagnoses, and other treatment information. The CE notified HHS, affected individuals, and the media. The BA provided affected individuals with free credit monitoring and related services. In its mitigation efforts, the CE disabled the interface between its computer system and the BA�s computer system to better protect its ePHI.",585,0,1,0.5544215448281994,93,1,3,3,4,1,0
claim_2417,"The covered entity (CE), Osborn Cancer Care, reported that its business associate (BA) was the subject of a ransomware attack affecting the protected health information (PHI) of 4,614 individuals. The PHI involved included names, dates of birth, drivers� license information, addresses, diagnoses, lab results, medications prescribed, and other treatment information. The CE notified HHS, affected individuals, and the media. In response to the breach, the CE provided complimentary credit monitoring services to those affected. OCR provided technical assistance regarding the HIPAA Rules.",4614,0,1,0.5764244103011521,83,1,3,1,4,1,0
claim_2424,"Hot Springs Health Program, the covered entity (CE), reported that an employee inadvertently emailed the protected health information (PHI) of 1,984 individuals to an unauthorized person. The PHI included names, dates of birth, and financial information. The CE notified HHS, affected individuals, and the media. The CE strengthened its administrative and technical safeguards. HHS provided technical assistance to the CE regarding the applicable provisions of the HIPAA Privacy, Security and Breach Notification Rules.",1984,0,1,0.5683547233038739,74,1,2,2,4,1,1
claim_2442,"The covered entity (CE), Fairbanks Cancer Care Physicians, P.C., reported that its business associate (BA) experienced a ransomware attack that affected the electronic protected health information (ePHI) of 2,426 individuals. The ePHI involved included names, Social Security numbers, addresses, dates of birth, diagnoses/conditions, lab results, medications prescribed, and other treatment information. The CE notified HHS, affected individuals, the media, and provided substitute notice. The BA provided complimentary identity and credit monitoring services. In its mitigation efforts, the BA implemented additional technical safeguards to better protect ePHI.",2426,0,1,0.5776674393421252,89,1,2,1,4,1,1
claim_2459,"The covered entity (CE), Hosparus, Inc. dba Care Guide Partners, Inc., reported that a subcontractor of its business associate (BA) experienced a ransomware attack that affected the electronic protected health information (ePHI) of 1,545 individuals. The ePHI involved included names, addresses, dates of birth, Social Security numbers, claims information, diagnoses, medications prescribed, and other treatment information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. The CE also provided complimentary credit monitoring services. In its mitigation efforts, the BA implemented additional technical safeguards to better protect its sensitive data.",1545,0,1,0.5776724190722545,96,1,2,1,3,1,1
claim_2475,"The business associate (BA), Care Inns of Texas, reported that it was the victim of an email phishing attack that compromised the protected health information (PHI) of approximately 1,300 individuals. The PHI involved included names, room assignments, addresses, dates of birth, Social Security numbers, and medical information. The BA notified HHS, affected individuals, and the media. In response to the breach, the BA strengthened its technical safeguards and retrained its staff on email security.",1300,0,1,0.5109136553798869,75,1,3,2,4,3,2
claim_2483,"The covered entity (CE), South Texas Health System, reported that a workforce member inadvertently emailed the electronic protected health information (ePHI) of 6,761 individuals to a personal email account. The CE notified HHS, affect individuals, and the media. The ePHI involved included names and treatment information. In its mitigation efforts, the CE strengthened its administrative safeguards and retrained its workforce members.",6761,1,0,0.31958989330995613,62,0,0,2,3,2,2
claim_2484,"The covered entity (CE), PA Health & Wellness, reported that its business associate (BA) was the victim of a cyber-attack that affected the electronic protected health information (ePHI) of 1,325 individuals. The ePHI involved included names, addresses, dates of birth, health insurance information, medical conditions, and other treatment information. The CE notified HHS, affected individuals, and the media. In response to the breach, the CE strengthened its technical safeguards to better protect its ePHI.",1325,0,1,0.5478181160914467,75,1,3,4,4,1,1
claim_2489,"Wisconsin Department of Health Services, the covered entity (CE), reported that an employee was the subject of an email phishing scheme that compromised the protected health information (PHI) of 2,868 individuals. The PHI involved included names, dates of birth, addresses, Social Security numbers, and diagnoses. The CE notified HHS, affected individuals, the media, and provided substitute notice. In its mitigation efforts, the CE provided complimentary identity protection services and implemented additional administrative, technical, and security safeguards. Staff were retrained on email security precautions.",2868,0,1,0.5093449305683665,84,1,2,2,4,3,2
claim_2495,"The covered entity (CE), Absolute Total Care, reported that its business associate (BA) was the victim of a cyberattack that affected the electronic protected health information (ePHI) of 1,286 individuals. The ePHI involved included names, addresses, telephone numbers, dates of birth, diagnoses, medical conditions, health insurance and other treatment information. The CE notified HHS, affected individuals, the media, and provided complimentary credit monitoring services. In response to the breach, the CE terminated its business relationship with the BA. OCR provided the CE with technical assistance regarding the HIPAA Breach Notification Rule.",1286,0,1,0.5553084600016499,92,1,4,3,4,1,0
claim_2497,"The covered entity (CE), Moses Lake Community Health Center, reported that its business associate suffered a cyber-attack that affected the electronic protected health information (ePHI) of 1,190 individuals. The ePHI involved included names, dates of birth, medical record numbers, and medications prescribed. The CE notified HHS, affected individuals, and the media.",1190,0,1,0.587461738033132,53,1,2,3,3,0,0
claim_2505,"The covered entity (CE), Wirt County Health Services Association dba Coplin Health Systems, reported that its business associate (BA) experienced a ransomware attack that affected the electronic protected health information (ePHI) of 2,164 individuals. The ePHI involved included names, dates of births, prescription information, and medical record numbers. The CE notified HHS and posted substitute notice on its website. The BA notified affected individuals and the media. In response to the breach, the BA implemented additional security measures to better protected ePHI. After the breach, the CE executed a business associate agreement with the BA.",2164,0,1,0.574462011457302,96,1,4,4,4,0,0
claim_2514,"The covered entity (CE), Stanford University School of Medicine, reported that its business associate (BA) experienced a cyber-attack that affected the electronic protected health information (ePHI) of 2,063 individuals. The ePHI involved included names, addresses, email addresses, dates of birth, Social Security numbers, and diagnoses. The CE notified HHS and affected individuals. Following the breach, the CE offered complimentary identity protection and credit monitoring services.",2063,0,1,0.5177660672022154,67,1,3,1,3,3,0
claim_2536,"The covered entity (CE), Scott Regional Hospital, reported that its business associate (BA) experienced a ransomware attack affecting the electronic protected health information (ePHI) of 1,056 individuals. The ePHI involved included names, dates of birth, addresses, and medications prescribed and prescribing information. The CE notified HHS, affected individuals, and the media. The CE also provided complimentary credit monitoring and identity protection services to affected individuals. In response to the breach, the BA retained a third-party forensic investigator that identified the vulnerability which allowed the breach to occur; the BA remediated this issue in its mitigation efforts to better secure its sensitive data. The BA also implemented additional technical safeguards and retrained its staff. OCR obtained assurances that the CE implemented the corrective actions noted.",1056,0,1,0.5687917457406585,126,1,4,2,3,1,2
claim_2557,"The covered entity (CE), MidMichigan Health Services, reported that its business associate experienced a ransomware attack affecting the electronic protected health information (ePHI) of approximately 2,800 individuals. The ePHI involved included names, addresses, dates of birth, and treatment information. The CE notified HHS, affected individuals, the media, and provided substitute notice.",2800,0,1,0.567407788232577,52,1,1,2,3,1,0
claim_2564,"The covered entity (CE), Brownsville Community Health Center dba New Horizon Medical Center, reported that its business associate (BA) was the victim of a ransomware attack that affected the protected health information (PHI) of 4,258 individuals. The PHI involved included names, dates of birth, prescription information, and medical record numbers. The CE notified HHS and the BA notified affected individual and the media. In addition, the BA provided complimentary credit monitoring services to affected individuals.",4258,0,1,0.5758871870327819,76,1,3,4,3,0,0
claim_2574,"The covered entity (CE), Achievement Center of LECOM Health, reported that an employee was the victim of an email phishing attack affecting the protected health information (PHI) of 1,671 individuals. The PHI involved included names, addresses, dates of birth, Social Security numbers, diagnoses/conditions, lab results, medications prescribed, and financial and other treatment information. The CE notified HHS, affected individuals, and the media. In response to the breach, the CE implemented additional administrative and technical safeguards to better protect its PHI.",1671,0,1,0.5368586824263039,82,1,2,2,5,2,1
claim_2576,"The covered entity (CE), Wyoming Department of Health, reported that an employee inadvertently made the protected health information (PHI) of 164,010 individuals viewable over the Internet. The PHI involved included names, addresses, dates of birth, drivers� license numbers, and laboratory results. As a result of OCR�s investigation, the CE implemented additional administrative and technical safeguards to better protect sensitive data. All workforce members were retrained on protecting and securing PHI.",164010,1,0,0.3454714180267143,72,0,0,2,4,1,2
claim_2584,"The covered entity (CE), Thrifty Drug Stores, Inc., reported that its business associate experienced a hacking incident affecting the electronic protected health information (ePHI) of 3,958 individuals. The ePHI involved included names, addresses, dates of birth, and medications prescribed. The CE notified HHS, affected individuals, the media, and provided substitute notice.",3958,0,1,0.5787487088768625,52,1,2,1,3,1,0
claim_2596,"The covered entity (CE), Sapphire Community Health, reported that it experienced a ransomware attack that affected the electronic protected health information (ePHI) of 3,751 individuals. The ePHI involved included names, addresses, dates of birth, Social Security numbers, and financial information. The CE notified HHS, affected individuals, the media, and provided complimentary credit and identity monitoring services. In response to the breach, the CE strengthened its administrative and technical safeguards to better protect its ePHI. OCR provided the CE with technical assistance regarding its HIPAA Security Rule obligations.",3751,0,1,0.5668358056393337,88,1,3,2,6,1,1
claim_2611,"The covered entity (CE), North Country Hospital, reported that its business associate (BA) was the victim of a ransomware attack that affected the electronic protected health information (ePHI) of 1,905 individuals. The ePHI involved included names, dates of birth, prescription information, and medical record numbers. The CE notified HHS and the BA notified affected individuals and the media. OCR provided the CE with technical assistance concerning business associate agreements.",1905,0,1,0.5860774750126604,70,1,2,3,3,0,0
claim_2619,"The covered entity (CE), Regence, reported that several employees of its business associate (BA) were the victims of an email phishing scheme that affected the protected health information (PHI) of 803 individuals. The PHI involved included names, addresses, dates of birth, Social Security numbers, drivers� license numbers, financial and health insurance information, and treatment information. The BA notified HHS, affected individuals, the media, and provided complimentary credit monitoring services. In its mitigation efforts, the BA implemented additional administrative, technical, and security safeguards to better protect PHI.",803,0,1,0.5365246681053276,86,1,2,2,5,2,1
claim_2663,"The covered entity (CE), Solis Health Plans, Inc., reported that its business associate (BA) experienced a ransomware attack affecting the electronic protected health information (ePHI) of 2,649 individuals. The ePHI involved included names, dates of birth, addresses, and treatment information. The BA notified HHS, affected individuals, the media, and provided complimentary credit monitoring and identity protection services to affected individuals. In response to the breach, the BA sanctioned the workforce members who were responsible for the breach and implemented additional technical safeguards to better protect its ePHI. OCR obtained assurances that the BA implemented the corrective actions noted.",2649,0,1,0.5678921186943048,99,1,4,2,4,1,1
claim_2678,"The covered entity (CE), Total Life Healthcare, reported that its business associate experienced a ransomware attack that affected the electronic protected health information (ePHI) of approximately 528 individuals. The ePHI involved included names, mailing addresses, dates of birth, and diagnoses. The CE notified HHS, affected individuals, the media, and provided substitute notice.",528,0,1,0.5682065907459156,52,1,2,2,3,1,0
claim_2684,"The covered entity (CE), California Department of State Hospitals, reported that an employee impermissibly accessed the electronic protected health information (ePHI) of 5,014 individuals. The ePHI involved included names, addresses, dates of birth, phone numbers, email addresses, diagnoses, lab results, and other treatment information. The CE notified HHS, affected individuals, and the media. In response to the breach, the CE sanctioned the employee and strengthened its policies and procedures. OCR provided technical assistance to the CE.",5014,1,0,0.28960738799777413,77,0,2,2,3,3,0
claim_2699,"The covered entity (CE), Dyras Dental, reported that it was the victim of a ransomware attack affecting the protected health information (PHI) of 2,745 individuals. The PHI involved included names, addresses, dates of birth, drivers� license numbers, Social Security numbers, and financial and related health information. The CE notified HHS, affected individuals, the media, and provided substitute notice. In response to the breach, the CE implemented additional technical safeguards, provided complimentary credit monitoring services to affected individuals, and added additional training on security awareness.",2745,0,1,0.5713685190598894,85,1,3,2,3,1,2
claim_2712,"The covered entity (CE), New Bedford Jewish Convalescent Home, reported that an employee was the victim of an email phishing scheme that affected the protected health information (PHI) of 873 individuals. The PHI involved included names, dates of birth, addresses, dates of death, diagnoses, medications prescribed, Social Security numbers, drivers� license numbers, claims and financial information, health insurance information, and other treatment information. The CE notified HHS, affected individuals, and the media. In its mitigation efforts, the CE implemented additional administrative, technical, and security safeguards to better protect its PHI. In addition, the CE retrained its workforce members on the proper methods of identifying fraudulent email communications.",873,0,1,0.5068218218501407,107,1,2,2,5,3,2
claim_2738,"The covered entity (CE), Rainbow Rehabilitation Centers, reported that an employee was the victim of an email phishing attack that compromised the protected health information (PHI) of 1,639 individuals. The PHI involved included names, addresses, dates of birth, drivers� license numbers, Social Security numbers, and health insurance information. The CE notified HHS, affected individuals, and the media. In its mitigation efforts, the CE provided complimentary credit monitoring services to those affected and implemented additional administrative and technical safeguards to better protect its PHI. Workforce members were retrained on email security. OCR provided the CE with technical assistance regarding the HIPAA Privacy and Security Rules.",1639,0,1,0.5072106328523871,105,1,3,2,6,3,2
claim_2748,"The covered entity (CE), Piedmont Health Services, reported that its business associate experienced a ransomware attack that compromised the electronic protected health information (ePHI) of 674 individuals. The ePHI involved included names, addresses, dates of birth and death, drivers� license numbers, Social Security numbers, diagnoses, and billing information. The CE notified HHS, affected individuals, the media, and provided substitute notice on its website. In response to the breach, the CE implemented additional technical safeguards and increased the frequency of its security training and risk management processes.",674,0,1,0.571286271896571,86,1,3,2,3,1,2
claim_2750,"The covered entity (CE), Harvard Eye Associates, reported that its business associate (BA) experienced a cyber-attack that affected the electronic protected health information (ePHI) of 29,982 individuals. The ePHI involved included names, addresses, phone numbers, email addresses, dates of birth, health insurance information, medications prescribed, and other clinical information. The CE notified HHS, affected individuals, the media, and provided substitute notice. The CE also provided complimentary credit monitoring and identity theft protection services. In response to the breach, the BA implemented additional technical safeguards to better protect ePHI.",29982,1,0,0.49629010272507584,90,1,3,3,4,3,1
claim_2778,"The covered entity (CE), Paraquad, Inc., reported that its business associate experienced a ransomware attack affecting the electronic protected health information (ePHI) of approximately 648 individuals. The ePHI involved included names, addresses, and treatment information. The CE notified HHS, affected individuals, the media, and provided substitute notice.",648,0,1,0.5783644439103468,47,1,1,1,3,1,0
claim_2785,"The covered entity (CE), Center for Alternative Sentencing and Employment Services, reported that employees were the victims of an email phishing attack that compromised the protected health information (PHI) of 3,994 individuals. The PHI involved included names, dates of birth, Social Security numbers, drivers� license numbers, passport numbers, financial and health insurance information, diagnoses, medications prescribed, and other treatment information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. In addition, the CE offered one year of complimentary identity monitoring services. In its mitigation efforts, the CE implemented additional technical safeguards and retrained its workforce on email security.",3994,0,1,0.5381042203232861,105,1,2,2,4,2,2
claim_2789,"The covered entity (CE), KR Perio, Katherine Rodriguez, DMD, reported that it was the subject of a ransomware attack that affected the protected health information (PHI) of 885 individuals. The PHI involved included names, dates of birth, Social Security numbers, and other treatment information. The CE notified HHS, affected individuals, and the media. In its mitigation efforts, the CE implemented additional administrative and technical safeguards to better protect its PHI. OCR provided the CE with technical assistance.",885,0,1,0.6081676064483527,77,1,2,1,4,0,1
claim_2801,"The covered entity (CE), REEF Global, Inc., reported that it suffered a ransomware attack that affected the electronic protected health information (ePHI) of 3,951 individuals. The ePHI involved included names, dates of birth, addresses, Social Security numbers, and health insurance information. The CE notified HHS, affected individuals, the media, and offered complimentary credit monitoring services. In response to the breach, the CE strengthened its administrative and technical safeguards to better protect its ePHI.",3951,0,1,0.5691531049820846,74,1,3,2,4,1,1
claim_2836,"The covered entity (CE), Benjamin Rose Institute on Aging, reported that multiple employees were the victims of an email phishing campaign that compromised the electronic protected health information (ePHI) of 1,452 individuals. The ePHI involved included names, addresses, dates of birth, drivers� license information, Social Security numbers, financial information, diagnoses, and other treatment information. The CE notified HHS, affected individuals, the media, and provided substitute notice. The CE also provided complimentary credit monitoring services. In its mitigation efforts, the CE strengthened its administrative, technical, and security safeguards to better protect its ePHI. OCR provided technical assistance regarding the HIPAA Security Rule.",1452,0,1,0.5453044173732136,102,1,2,1,6,2,1
claim_2908,"The covered entity (CE), Kaiser Foundation Health Plan of Georgia, Inc., reported that a coding error in its electronic health records system caused billing statements and other communications containing the electronic protected health information (ePHI) of 10,205 individuals to be sent to the wrong recipients. The ePHI involved included names, billing information, and treatment information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. Following the breach, the CE implemented additional administrative and technical safeguards to better protect its ePHI. OCR obtained assurances that the CE implemented the corrective actions noted.",10205,1,0,0.33299042667526346,98,0,2,3,4,1,1
claim_2918,"The covered entity (CE), Alamance Skin Center, reported that it was the victim of a ransomware attack that affected the electronic protected health information (ePHI) of 4,080 individuals. The ePHI involved included names, dates of birth, addresses, medical record numbers, diagnoses/conditions, and other treatment information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. In response to the breach, the CE implemented additional technical safeguards and retrained its workforce on HIPAA compliance.",4080,0,1,0.5711990214096636,80,1,3,2,4,1,2
claim_2926,"The covered entity (CE), Urbandale Community School District, reported that its business associate (BA) was the victim of a cyber-attack involving the electronic protected health information (ePHI) of 647 individuals. The ePHI involved included names, health insurance information, dates of birth, diagnoses, and additional treatment information. The CE notified HHS, affected individuals, and the media. OCR provided the CE with technical assistance regarding its policies and procedures.",647,0,1,0.5958711659005917,68,1,1,2,3,0,0
claim_2987,"The covered entity (CE), Einstein Healthcare Network, reported that an employee was the victim of an email phishing attack that affected the electronic protected health information (ePHI) of 353,616 individuals. The ePHI involved included names, dates of birth, addresses, Social Security numbers, health insurance information, and clinical information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. In response to the breach, the CE strengthened its technical and security safeguards and retrained its staff on email security.",353616,1,0,0.48861125112941284,84,1,3,4,4,3,2
claim_2994,"Body by Ravi Plastic Surgery and Aesthetics reported that it was the victim of a cyber-attack that affected the electronic protected health information (ePHI) of 2,618 individuals. Upon further review, OCR determined that the entity did not meet the definition of a covered entity or business associate and the investigation was closed.",2618,0,1,0.607893081353865,54,1,1,1,2,0,0
claim_3004,"The covered entity (CE), Oswego Health, reported that an employee was the victim of an email phishing attack that affected the electronic protected health information (ePHI) of 13,619 individuals. The ePHI involved included names, dates of birth, addresses, medical diagnoses, medications prescribed, and Social Security numbers. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. The CE also provided complimentary credit monitoring services. Following the breach, the CE strengthened its administrative, technical, and security safeguards and retrained its staff on email security.",13619,1,0,0.498964757403469,89,1,3,3,4,3,2
claim_3007,"Sonoma Recovery Services, the covered entity (CE), reported that it was the victim of a ransomware attack that affected the electronic protected health information (ePHI) of approximately 2,527 individuals. The ePHI involved included names, Social Security numbers, dates of birth, drivers� license numbers, claims and financial information, diagnoses/conditions, medications prescribed, and other treatment information. The CE notified HHS, affected individuals, the media, and provided substitute notice on its website. The CE also provided affected individuals with complimentary credit monitoring services. In response to the breach, the CE implemented additional technical safeguards to better protected its ePHI.",2527,0,1,0.6080384101689498,98,1,4,1,4,0,1
claim_3018,"Stark Summit Ambulance, the covered entity (CE), reported that several employees were the victims of an email phishing scheme that affected the electronic protected health information (ePHI) of 3,700 individuals. The ePHI involved included names, addresses, birthdates, drivers� license numbers, Social Security numbers, financial information, diagnoses, medications prescribed, and other treatment information. Shortly after the CE reported this breach incident, OCR confirmed that it had ceased operations. As a result, OCR closed its investigation.",3700,0,1,0.5469655444685779,75,1,3,1,4,2,0
claim_3019,"The covered entity (CE), Mono County, reported that it experienced a cyber-attack that affected the electronic protected health information (ePHI) of 2,850 individuals. The ePHI (ePHI) involved included names, dates of birth, lab results, and other treatment information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. As a result of OCR�s investigation, the CE implemented additional technical safeguards and retrained its staff.",2850,0,1,0.6110334866121642,72,1,2,1,4,0,2
claim_3030,"The covered entity (CE), University of Missouri Health Care, reported that an employee was the victim of an email phishing scheme that affected the protected health information (PHI) of 189,736 individuals. The PHI involved included names, addresses, dates of birth, drivers� license and Social Security numbers, diagnoses, lab results, medications prescribed, and health insurance and other treatment information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. A call center was established for questions or concerns. In its mitigation efforts, the CE provided complimentary credit monitoring services and implemented additional administrative and technical safeguards to better protect its PHI. Staff were retrained on email security.",189736,1,0,0.4956273247670667,112,1,2,3,5,3,2
claim_3038,"The covered entity (CE), Gillette Children�s Specialty Healthcare, reported that its business associate (BA) experienced a ransomware attack affecting the electronic protected health information (ePHI) of approximately 1,766 individuals. The ePHI involved included names, addresses, dates of birth, and treatment information. The CE notified HHS, affected individuals, the media, and provided substitute notice.",1766,0,1,0.5671604821194483,55,1,1,2,3,1,0
claim_3039,"The covered entity (CE), Bluegrass Care Navigators, reported that its business associate experienced a ransomware attack affecting the electronic protected health information (ePHI) of approximately 2,343 individuals. The ePHI involved included names, dates of birth, addresses, and demographic information. The CE notified HHS, affected individuals, the media, and provided substitute notice.",2343,0,1,0.5773764332107674,52,1,1,1,4,1,0
claim_3057,"The covered entity (CE), Texas Children�s Hospital, reported that its business associate experienced a ransomware attack affecting the electronic protected health information (ePHI) of approximately 1,987 individuals. The ePHI involved included names, dates of birth, and treatment information. The CE notified HHS, affected individuals, and the media.",1987,0,1,0.5974067333674898,49,1,1,2,3,0,0
claim_3060,"Samaritan Healthcare & Hospice, the covered entity (CE), reported that its business associate (BA) experienced a ransomware incident that affected the protected health information (PHI) of 3,657 individuals. The PHI involved included names and diagnoses. The CE notified HHS, affected individuals, and the media.",3657,0,1,0.5993747684941588,44,1,3,2,3,0,0
claim_3088,"The covered entity (CE), Defense Health Headquarters, reported that its business associate (BA) was the victim of a cyber-attack that affected the electronic protected health information of 1,620 individuals. The ePHI involved included names, Social Security numbers, birthdates, health insurance information, addresses, and treatment information. The CE notified HHS and affected individuals. The BA implemented additional administrative, technical, and security safeguards to better protect its ePHI. OCR obtained assurances that the BA undertook the corrective actions noted.",1620,0,1,0.5579219549129177,79,1,2,3,3,1,1
claim_3094,"The covered entity (CE), Lycoming-Clinton Joinder Board Programs, reported that several employees were the victims of an email phishing scheme that affected the electronic protected health information (ePHI) of 3,905 individuals. The ePHI involved included names, addresses, dates of birth, Social Security numbers, and clinical and treatment information. The CE notified HHS, affected individuals, the media, and provided substitute notice. Following the breach, the CE implemented additional administrative, technical, and security safeguards to better protect its ePHI. In addition, the CE retrained its workforce members on the proper methods of identifying and responding to fraudulent email communications.",3905,0,1,0.508306895270407,99,1,3,2,5,3,2
claim_3101,"The covered entity (CE), Erlanger Health System, reported that its business associate (BA) lost CDs that contained the electronic protected health information (ePHI) of 4,938 individuals. The ePHI involved included names, dates of birth, and lab results. The CDs were not encrypted or password protected. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. Following the breach, the CE trained the staff of its BA on the proper methods of safeguarding ePHI. OCR obtained assurances that the CE implemented the corrective actions noted.",4938,1,0,0.3713284689639278,90,0,2,2,4,0,1
claim_3107,"The covered entity (CE), Spectrum Health, reported that its business associate experienced a ransomware attack that affected the electronic protected health information (ePHI) of approximately 52,711 individuals. The ePHI involved included names, mailing addresses, email addresses, dates of birth, Social Security numbers, health insurance information, and other treatment information. The CE notified HHS, affected individuals, the media, and provided substitute notice.",52711,1,0,0.49582914904047753,62,1,2,3,3,3,0
claim_3149,"The covered entity (CE), Elkins Rehabilitation & Care Center, reported that employees were the victims of an email phishing scheme that affected the electronic protected health information (ePHI) of 3,127 individuals. The ePHI involved included names, addresses, dates of birth, drivers� license numbers, Social Security numbers, and clinical information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. In addition, it offered the affected individuals complimentary credit monitoring and identity theft restoration services. In response to the breach the CE implemented additional administrative, technical, and security safeguards to better protect its ePHI.",3127,0,1,0.5371413726379944,98,1,4,2,5,2,1
claim_3151,"Rite Aid Corporation, the covered entity (CE), reported that documents containing the protected health information (PHI) of approximately 13,600 individuals was stolen during looting due to civil unrest. The PHI involved included names, addresses, birthdates, and prescription information. The CE notified HHS, affected individuals, the media, and provided substitute notice. In its mitigation efforts, the CE implemented additional physical and security safeguards to better protect its sensitive data.",13600,1,0,0.35442750772400106,69,0,1,1,3,1,1
claim_3171,"WellCare Health Plans, Inc., the covered entity (CE), reported that multiple employees mailed the protected health information (PHI) of 50,440 individuals to the wrong recipients. The PHI involved included names and medication information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. The CE also provided one year of complimentary credit monitoring services to those affected. In its mitigation efforts, the CE implemented additional administrative safeguards to better protect its PHI. OCR obtained assurances that the CE implemented the corrective actions noted.",50440,1,0,0.3433124793246983,89,0,2,2,4,1,1
claim_3173,"The covered entity (CE), The Puerto Rican Organization to Motivate, Enlighten and Serve Addicts, Inc., reported that an employee was the victim of an email phishing attack that affected the electronic protected health information (ePHI) of 3,129 individuals. The ePHI involved included names, addresses, dates of birth, Social Security numbers, drivers� license numbers, financial information, passport numbers, diagnoses, and other treatment information. The CE notified HHS, affected individuals, and the media. In its mitigation efforts, the CE strengthen its administrative and technical safeguards and retrained its staff.",3129,0,1,0.5502109313990287,88,1,2,1,4,2,2
claim_3177,"City Dental reported a ransomware attack that affected 900 individuals. After a review, it was determined that City Dental is not a covered entity. This case was therefore, closed.",900,0,1,0.6212138018661323,29,1,1,0,0,0,0
claim_3179,"The covered entity (CE), Tak-ming Ko, M.D., LLC, reported that its former business associate experienced a ransomware attack that affected the electronic protected health information (ePHI) of 1,158 individuals. The ePHI involved included names, addresses, dates of birth, drivers� license numbers, Social Security numbers, claims information, diagnoses/conditions, lab results, medications prescribed, and other treatment information. The CE notified HHS, affected individuals, and the media. The CE also provided complimentary credit monitoring to affected individuals.",1158,0,1,0.5774130176754577,78,1,3,1,3,1,0
claim_3193,"The covered entity (CE), Rose Dental, reported that an employee was the victim of an email phishing attack affecting the protected health information (PHI) of 6,169 individuals. The PHI involved included names, addresses, dates of birth, and related health information. The CE notified HHS, affected individuals, and the media. In response to the breach, the CE retrained its employees on email security and implemented additional technical safeguards and decommissioned its legacy email-system.",6169,1,0,0.4796016085935064,74,1,2,2,4,4,2
claim_3200,"The covered entity (CE), Iowa Total Care, reported that an employee inadvertently sent an email containing the electronic protected health information (ePHI) of approximately 11,581 individuals. The ePHI involved included names, dates of birth, health insurance information, diagnoses/conditions, and other treatment information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. In response to the breach, the CE sanctioned the responsible employee and retrained its staff on the importance of safeguarding sensitive data. OCR obtained assurances that the CE implemented the corrective actions noted.",11581,1,0,0.3459611033234381,92,0,2,2,3,1,2
claim_3208,"The covered entity (CE), ABA Pathways, LLC, reported that its business associate (BA), CodeMetro, Inc., experienced a ransomware attack affecting approximately 775 individuals. The electronic protected health information (ePHI) involved in the attack included names, addresses, birthdates, drivers� license information, health insurance information, and treatment information. The CE notified HHS, affected individuals and the media. Substitute notice was also provided. Since the CE is one of three covered entities involved in the breach incident, OCR is conducting further investigation of the BA�s compliance with the HIPAA Security Rule.",775,0,1,0.5659552684247365,89,1,3,2,3,1,0
claim_3225,"The covered entity (CE), Sunrise Treatment Center, LLC, reported that an employee was the victim of an email phishing scheme that compromised the protected health information (PHI) of 3,660 individuals. The PHI involved included names, addresses, dates of birth, Social Security numbers, claims information, diagnoses, and medications prescribed. The CE notified HHS, affected individuals, the media, and provided substitute notice. Complimentary credit monitoring services were provided. In its mitigation efforts, the CE implemented additional administrative, technical, and security safeguards to better protect its PHI. Workforce members were retrained on email security.",3660,0,1,0.518847898966123,92,1,2,1,5,3,2
claim_3244,"The covered entity (CE), Rochester Regional Health, reported that an employee was the victim of an email phishing scheme that affected the electronic protected health information (ePHI) of 1,945 individuals. The ePHI involved included names, dates of birth, medications prescribed, lab results, and other treatment information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. In its mitigation efforts, the CE implemented additional administrative, technical, and security safeguards to better protect its ePHI. In addition, the CE retrained its workforce members on the proper methods of identifying fraudulent email communications.",1945,0,1,0.5381826142547337,97,1,2,2,5,2,2
